pl_name,hostname,pl_letter,sy_pnum,soltype,default_flag,pl_refname,pl_pubdate,pl_orbper,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassprov,disc_year,discoverymethod,sy_dist
"Kepler-1645 b","Kepler-1645","b",1,"Published Confirmed",1,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","2016-05",16.17795610000,1.78000000,0.43000000,-0.20000000,0,,,,,,2016,"Transit",1202.47000000
"Kepler-1645 b","Kepler-1645","b",1,"Published Confirmed",0,"<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>","2018-10",,3.02600000,8.04600000,-1.50600000,0,,,,,,2016,"Transit",1202.47000000
"Kepler-1645 b","Kepler-1645","b",1,"Published Confirmed",0,"<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>","2019-03",16.17823176010,,,,,,,,,,2016,"Transit",1202.47000000
"Kepler-1646 b","Kepler-1646","b",1,"Published Confirmed",1,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","2016-05",4.48558383000,1.23000000,0.28000000,-0.24000000,0,,,,,,2016,"Transit",127.59100000
"Kepler-1646 b","Kepler-1646","b",1,"Published Confirmed",0,"<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>","2018-10",,1.83600000,0.09100000,-0.14400000,0,,,,,,2016,"Transit",127.59100000
"Kepler-1646 b","Kepler-1646","b",1,"Published Confirmed",0,"<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>","2019-03",4.48556296330,,,,,,,,,,2016,"Transit",127.59100000
"Kepler-1646 b","Kepler-1646","b",1,"Published Confirmed",0,"<a refstr=GAIDOS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.534.3277G/abstract target=ref>Gaidos et al. 2024</a>","2024-11",4.49000000000,1.82000000,0.12000000,-0.12000000,0,,,,,,2016,"Transit",127.59100000
"Kepler-1647 b","Kepler-1647","b",1,"Published Confirmed",1,"<a refstr=KOSTOV_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...86K/abstract target=ref>Kostov et al. 2016</a>","2016-08",1107.59230000000,11.87390000,0.13770000,-0.13770000,0,483.00000000,206.00000000,-206.00000000,0,"Mass",2016,"Transit",1212.45000000
"Kepler-1649 b","Kepler-1649","b",2,"Published Confirmed",0,"<a refstr=ANGELO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..162A/abstract target=ref>Angelo et al. 2017</a>","2017-04",8.68909000000,1.08000000,0.15000000,-0.15000000,0,,,,,,2017,"Transit",92.19130000
"Kepler-1649 b","Kepler-1649","b",2,"Published Confirmed",1,"<a refstr=VANDERBURG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJ...893L..27V/abstract target=ref>Vanderburg et al. 2020</a>","2020-04",8.68909900000,1.01700000,0.05100000,-0.05100000,0,,,,,,2017,"Transit",92.19130000
"Kepler-1649 c","Kepler-1649","c",2,"Published Confirmed",1,"<a refstr=VANDERBURG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJ...893L..27V/abstract target=ref>Vanderburg et al. 2020</a>","2020-04",19.53527000000,1.06000000,0.15000000,-0.10000000,0,,,,,,2020,"Transit",92.19130000
"Kepler-165 b","Kepler-165","b",2,"Published Confirmed",1,"<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>","2014-03",8.18084800000,2.32000000,1.41000000,-1.41000000,0,,,,,,2014,"Transit",560.88500000
"Kepler-165 b","Kepler-165","b",2,"Published Confirmed",0,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","2016-05",8.18086953000,2.50000000,0.14000000,-0.38000000,0,,,,,,2014,"Transit",560.88500000
"Kepler-165 b","Kepler-165","b",2,"Published Confirmed",0,"<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>","2016-07",8.18087248000,,,,,,,,,,2014,"Transit",560.88500000
"Kepler-165 b","Kepler-165","b",2,"Published Confirmed",0,"<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>","2018-10",,2.04200000,0.36300000,-0.11300000,0,,,,,,2014,"Transit",560.88500000
"Kepler-165 b","Kepler-165","b",2,"Published Confirmed",0,"<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>","2019-03",8.18086126410,,,,,,,,,,2014,"Transit",560.88500000
"Kepler-165 c","Kepler-165","c",2,"Published Confirmed",1,"<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>","2014-03",15.31299000000,2.23000000,1.35000000,-1.35000000,0,,,,,,2014,"Transit",560.88500000
"Kepler-165 c","Kepler-165","c",2,"Published Confirmed",0,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","2016-05",15.31297659000,2.25000000,0.14000000,-0.18000000,0,,,,,,2014,"Transit",560.88500000
"Kepler-165 c","Kepler-165","c",2,"Published Confirmed",0,"<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>","2016-07",15.31290900000,,,,,,,,,,2014,"Transit",560.88500000
"Kepler-165 c","Kepler-165","c",2,"Published Confirmed",0,"<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>","2018-10",,2.27700000,0.40800000,-0.15300000,0,,,,,,2014,"Transit",560.88500000
"Kepler-165 c","Kepler-165","c",2,"Published Confirmed",0,"<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>","2019-03",15.31289807680,,,,,,,,,,2014,"Transit",560.88500000
"Kepler-1650 b","Kepler-1650","b",1,"Published Confirmed",0,"<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>","2016-07",1.53817991000,,,,,,,,,,2017,"Transit",134.39700000
"Kepler-1650 b","Kepler-1650","b",1,"Published Confirmed",1,"<a refstr=MANN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..267M/abstract target=ref>Mann et al. 2017</a>","2017-06",1.53818001000,0.96000000,0.11000000,-0.10000000,0,,,,,,2017,"Transit",134.39700000
"Kepler-1650 b","Kepler-1650","b",1,"Published Confirmed",0,"<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>","2018-10",,1.34000000,0.08300000,-0.26400000,0,,,,,,2017,"Transit",134.39700000
"Kepler-1650 b","Kepler-1650","b",1,"Published Confirmed",0,"<a refstr=GAIDOS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.534.3277G/abstract target=ref>Gaidos et al. 2024</a>","2024-11",1.54000000000,1.07000000,0.04000000,-0.05000000,0,,,,,,2017,"Transit",134.39700000
"Kepler-1651 b","Kepler-1651","b",1,"Published Confirmed",1,"<a refstr=MANN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..267M/abstract target=ref>Mann et al. 2017</a>","2017-06",9.87863917000,1.84000000,0.11000000,-0.11000000,0,,,,,,2017,"Transit",66.40740000
"Kepler-1652 b","Kepler-1652","b",1,"Published Confirmed",0,"<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>","2016-07",38.09665972000,,,,,,,,,,2017,"Transit",
"Kepler-1652 b","Kepler-1652","b",1,"Published Confirmed",1,"<a refstr=TORRES_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..264T/abstract target=ref>Torres et al. 2017</a>","2017-12",38.09722000000,1.60000000,0.18000000,-0.18000000,0,,,,,,2017,"Transit",
"Kepler-1653 b","Kepler-1653","b",1,"Published Confirmed",0,"<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>","2016-07",140.25048410000,,,,,,,,,,2017,"Transit",
"Kepler-1653 b","Kepler-1653","b",1,"Published Confirmed",1,"<a refstr=TORRES_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..264T/abstract target=ref>Torres et al. 2017</a>","2017-12",140.25240000000,2.17000000,0.16000000,-0.23000000,0,,,,,,2017,"Transit",
